,base,clouds,cod,coord,dt,id,main,message,name,rain,sys,visibility,weather,wind
204,stations,{'all': 75},200,"{'lon': 153.62, 'lat': -28.65}",1521671400.0,2172880.0,"{'temp': 77, 'pressure': 1017, 'humidity': 73, 'temp_min': 77, 'temp_max': 77}",,Byron Bay,,"{'type': 1, 'id': 8165, 'message': 0.0036, 'country': 'AU', 'sunrise': 1521575385, 'sunset': 1521618891}",10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 16.11, 'deg': 130}"
205,stations,{'all': 12},200,"{'lon': 37.05, 'lat': 35.01}",1521672828.0,164947.0,"{'temp': 40.29, 'pressure': 949.21, 'humidity': 55, 'temp_min': 40.29, 'temp_max': 40.29, 'sea_level': 1031.34, 'grnd_level': 949.21}",,Salamiyah,,"{'message': 0.0035, 'country': 'SY', 'sunrise': 1521603188, 'sunset': 1521647090}",,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]","{'speed': 2.39, 'deg': 193.502}"
206,stations,{'all': 64},200,"{'lon': 156.12, 'lat': 50.68}",1521672722.0,2121385.0,"{'temp': 28.77, 'pressure': 1008.79, 'humidity': 100, 'temp_min': 28.77, 'temp_max': 28.77, 'sea_level': 1022.54, 'grnd_level': 1008.79}",,Severo-Kurilsk,,"{'message': 0.0037, 'country': 'RU', 'sunrise': 1521574513, 'sunset': 1521618648}",,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 11.12, 'deg': 243.002}"
207,stations,{'all': 0},200,"{'lon': 46.72, 'lat': 24.63}",1521669600.0,108410.0,"{'temp': 75.2, 'pressure': 1015, 'humidity': 22, 'temp_min': 75.2, 'temp_max': 75.2}",,Riyadh,,"{'type': 1, 'id': 7001, 'message': 0.0036, 'country': 'SA', 'sunrise': 1521600925, 'sunset': 1521644700}",10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 12.75, 'deg': 360}"
208,,,404,,,,,city not found,,,,,,
209,stations,{'all': 75},200,"{'lon': 22.34, 'lat': 39.45}",1521669000.0,262462.0,"{'temp': 53.6, 'pressure': 1014, 'humidity': 76, 'temp_min': 53.6, 'temp_max': 53.6}",,Saint George,,"{'type': 1, 'id': 5674, 'message': 0.0046, 'country': 'GR', 'sunrise': 1521606683, 'sunset': 1521650660}",10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 4.7, 'deg': 300}"
210,,,404,,,,,city not found,,,,,,
211,,,404,,,,,city not found,,,,,,
212,stations,{'all': 48},200,"{'lon': 34.19, 'lat': -12.93}",1521672830.0,924703.0,"{'temp': 69.99, 'pressure': 948.64, 'humidity': 100, 'temp_min': 69.99, 'temp_max': 69.99, 'sea_level': 1025.86, 'grnd_level': 948.64}",,Chanika,,"{'message': 0.0041, 'country': 'MW', 'sunrise': 1521604039, 'sunset': 1521647566}",,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]","{'speed': 3.06, 'deg': 270.002}"
213,stations,{'all': 0},200,"{'lon': 91.39, 'lat': 53.6}",1521669600.0,1510377.0,"{'temp': 32, 'pressure': 1014, 'humidity': 86, 'temp_min': 32, 'temp_max': 32}",,Belyy Yar,,"{'type': 1, 'id': 7276, 'message': 0.0035, 'country': 'RU', 'sunrise': 1521589987, 'sunset': 1521634245}",10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 4.47, 'deg': 350}"
214,,,404,,,,,city not found,,,,,,
215,stations,{'all': 0},200,"{'lon': 54.88, 'lat': 26.56}",1521672831.0,141665.0,"{'temp': 70.26, 'pressure': 1022.98, 'humidity': 100, 'temp_min': 70.26, 'temp_max': 70.26, 'sea_level': 1023.96, 'grnd_level': 1022.98}",,Bandar-e Lengeh,,"{'message': 0.0036, 'country': 'IR', 'sunrise': 1521598959, 'sunset': 1521642752}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 4.52, 'deg': 251.502}"
216,stations,{'all': 12},200,"{'lon': -151.5, 'lat': -16.78}",1521672831.0,4033375.0,"{'temp': 82.14, 'pressure': 1022.25, 'humidity': 100, 'temp_min': 82.14, 'temp_max': 82.14, 'sea_level': 1023.47, 'grnd_level': 1022.25}",,Tevaitoa,{'3h': 0.175},"{'message': 0.0037, 'country': 'PF', 'sunrise': 1521648616, 'sunset': 1521692098}",,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]","{'speed': 10.22, 'deg': 59.0023}"
217,stations,{'all': 100},200,"{'lon': 104.95, 'lat': 11.48}",1521672831.0,1821935.0,"{'temp': 73.05, 'pressure': 1022.65, 'humidity': 100, 'temp_min': 73.05, 'temp_max': 73.05, 'sea_level': 1024.08, 'grnd_level': 1022.65}",,Ta Khmau,{'3h': 3.1},"{'message': 0.0032, 'country': 'KH', 'sunrise': 1521587006, 'sunset': 1521630662}",,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]","{'speed': 4.97, 'deg': 3.00235}"
218,stations,{'all': 0},200,"{'lon': 92.07, 'lat': 49.98}",1521672832.0,1515029.0,"{'temp': 18.15, 'pressure': 820.33, 'humidity': 88, 'temp_min': 18.15, 'temp_max': 18.15, 'sea_level': 1034.54, 'grnd_level': 820.33}",,Ulaangom,,"{'message': 0.0037, 'country': 'MN', 'sunrise': 1521589870, 'sunset': 1521634027}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 5.19, 'deg': 280.502}"
219,,,404,,,,,city not found,,,,,,
220,stations,{'all': 80},200,"{'lon': -6.59, 'lat': 62.23}",1521670800.0,2618795.0,"{'temp': 42.8, 'pressure': 1010, 'humidity': 93, 'temp_min': 42.8, 'temp_max': 42.8}",,Klaksvik,,"{'type': 1, 'id': 5266, 'message': 0.0036, 'country': 'FO', 'sunrise': 1521613291, 'sunset': 1521657989}",,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 1.12, 'deg': 230}"
221,stations,{'all': 1},200,"{'lon': -105.77, 'lat': 34.68}",1521671700.0,5494881.0,"{'temp': 66.63, 'pressure': 1019, 'humidity': 13, 'temp_min': 64.4, 'temp_max': 69.8}",,Culebra,,"{'type': 1, 'id': 2024, 'message': 0.004, 'country': 'US', 'sunrise': 1521637433, 'sunset': 1521681383}",16093.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 16.11, 'deg': 270, 'gust': 9.8}"
222,,,404,,,,,city not found,,,,,,
223,stations,{'all': 0},200,"{'lon': -59.66, 'lat': -33.68}",1521672836.0,3428576.0,"{'temp': 65.31, 'pressure': 1027.6, 'humidity': 69, 'temp_min': 65.31, 'temp_max': 65.31, 'sea_level': 1028.38, 'grnd_level': 1027.6}",,San Pedro,,"{'message': 0.0042, 'country': 'AR', 'sunrise': 1521626599, 'sunset': 1521670024}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 9.78, 'deg': 70.5023}"
224,stations,{'all': 92},200,"{'lon': -73.83, 'lat': -41.87}",1521672836.0,3899695.0,"{'temp': 54.6, 'pressure': 1006.93, 'humidity': 95, 'temp_min': 54.6, 'temp_max': 54.6, 'sea_level': 1014.15, 'grnd_level': 1006.93}",,Ancud,{'3h': 4.82},"{'message': 0.0037, 'country': 'CL', 'sunrise': 1521630011, 'sunset': 1521673401}",,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}]","{'speed': 12.57, 'deg': 309.502}"
225,stations,{'all': 75},200,"{'lon': -83.33, 'lat': 34.58}",1521672900.0,4226722.0,"{'temp': 41.07, 'pressure': 1013, 'humidity': 45, 'temp_min': 33.8, 'temp_max': 44.6}",,Toccoa,,"{'type': 1, 'id': 2433, 'message': 0.0051, 'country': 'US', 'sunrise': 1521632054, 'sunset': 1521675993}",16093.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 19.46, 'deg': 310, 'gust': 11.3}"
226,stations,{'all': 0},200,"{'lon': -2.56, 'lat': 47.55}",1521671400.0,3037899.0,"{'temp': 37.4, 'pressure': 1031, 'humidity': 74, 'temp_min': 37.4, 'temp_max': 37.4}",,Ambon,,"{'type': 1, 'id': 5644, 'message': 0.0039, 'country': 'FR', 'sunrise': 1521612575, 'sunset': 1521656730}",10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 4.7, 'deg': 10}"
227,stations,{'all': 64},200,"{'lon': -0.54, 'lat': 53.23}",1521670800.0,2644487.0,"{'temp': 43.79, 'pressure': 1022, 'humidity': 87, 'temp_min': 42.8, 'temp_max': 46.4}",,Lincoln,,"{'type': 1, 'id': 5099, 'message': 0.006, 'country': 'GB', 'sunrise': 1521612018, 'sunset': 1521656330}",10000.0,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]","{'speed': 18.34, 'deg': 250}"
228,,,404,,,,,city not found,,,,,,
229,stations,{'all': 68},200,"{'lon': 176.59, 'lat': -39.94}",1521672838.0,2185329.0,"{'temp': 66.03, 'pressure': 1003.28, 'humidity': 88, 'temp_min': 66.03, 'temp_max': 66.03, 'sea_level': 1034.42, 'grnd_level': 1003.28}",,Waipawa,,"{'message': 0.0045, 'country': 'NZ', 'sunrise': 1521569865, 'sunset': 1521613373}",,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 3.51, 'deg': 46.5023}"
230,stations,{'all': 75},200,"{'lon': 139.53, 'lat': 35.74}",1521670140.0,1850144.0,"{'temp': 45.19, 'pressure': 995, 'humidity': 93, 'temp_min': 44.6, 'temp_max': 46.4}",,Nishihara,,"{'type': 1, 'id': 7619, 'message': 0.0061, 'country': 'JP', 'sunrise': 1521578612, 'sunset': 1521622486}",10000.0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]","{'speed': 13.87, 'deg': 330}"
231,stations,{'all': 40},200,"{'lon': -45.44, 'lat': -23.68}",1521669600.0,6322184.0,"{'temp': 73.4, 'pressure': 1014, 'humidity': 83, 'temp_min': 73.4, 'temp_max': 73.4}",,Porto Novo,,"{'type': 1, 'id': 4571, 'message': 0.0046, 'country': 'BR', 'sunrise': 1521623170, 'sunset': 1521666639}",10000.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]","{'speed': 3.36, 'deg': 180}"
232,stations,{'all': 88},200,"{'lon': 10.65, 'lat': -3.44}",1521672840.0,2399001.0,"{'temp': 81.33, 'pressure': 1013.9, 'humidity': 97, 'temp_min': 81.33, 'temp_max': 81.33, 'sea_level': 1024.65, 'grnd_level': 1013.9}",,Mayumba,,"{'message': 0.0047, 'country': 'GA', 'sunrise': 1521609669, 'sunset': 1521653241}",,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]","{'speed': 3.51, 'deg': 185.502}"
233,stations,{'all': 0},200,"{'lon': 97.04, 'lat': 40.29}",1521672720.0,1528998.0,"{'temp': 31.74, 'pressure': 848.45, 'humidity': 61, 'temp_min': 31.74, 'temp_max': 31.74, 'sea_level': 1033.93, 'grnd_level': 848.45}",,Yumen,,"{'message': 0.006, 'country': 'CN', 'sunrise': 1521588768, 'sunset': 1521632727}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 7.09, 'deg': 217.002}"
234,stations,{'all': 40},200,"{'lon': -169.92, 'lat': -19.06}",1521669600.0,4036284.0,"{'temp': 86, 'pressure': 1009, 'humidity': 70, 'temp_min': 86, 'temp_max': 86}",,Alofi,,"{'type': 1, 'id': 8341, 'message': 0.0031, 'country': 'NU', 'sunrise': 1521653043, 'sunset': 1521696509}",10000.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]","{'speed': 8.05, 'deg': 350}"
235,stations,{'all': 0},200,"{'lon': 37.98, 'lat': 37.03}",1521670800.0,321062.0,"{'temp': 48.2, 'pressure': 1018, 'humidity': 76, 'temp_min': 48.2, 'temp_max': 48.2}",,Birecik,,"{'type': 1, 'id': 6029, 'message': 0.0036, 'country': 'TR', 'sunrise': 1521602951, 'sunset': 1521646883}",10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 6.93, 'deg': 300}"
236,stations,{'all': 0},200,"{'lon': -60.23, 'lat': -38.31}",1521672684.0,3833859.0,"{'temp': 59.73, 'pressure': 1016.01, 'humidity': 44, 'temp_min': 59.73, 'temp_max': 59.73, 'sea_level': 1028.05, 'grnd_level': 1016.01}",,Barrow,,"{'message': 0.0086, 'country': 'AR', 'sunrise': 1521626741, 'sunset': 1521670150}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 12.8, 'deg': 19.0023}"
237,stations,{'all': 100},200,"{'lon': 150.18, 'lat': -35.71}",1521672841.0,2176639.0,"{'temp': 62.79, 'pressure': 1019.25, 'humidity': 100, 'temp_min': 62.79, 'temp_max': 62.79, 'sea_level': 1042.89, 'grnd_level': 1019.25}",,Batemans Bay,{'3h': 0.815},"{'message': 0.0034, 'country': 'AU', 'sunrise': 1521576210, 'sunset': 1521619708}",,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]","{'speed': 8.55, 'deg': 99.5023}"
238,stations,{'all': 0},200,"{'lon': -0.6, 'lat': 45.6}",1521671400.0,3026644.0,"{'temp': 37.22, 'pressure': 1029, 'humidity': 64, 'temp_min': 35.6, 'temp_max': 39.2}",,Souillac,,"{'type': 1, 'id': 5528, 'message': 0.0038, 'country': 'FR', 'sunrise': 1521612127, 'sunset': 1521656235}",10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 10.29, 'deg': 360}"
239,stations,{'all': 1},200,"{'lon': -92.2, 'lat': 37.83}",1521669360.0,4413802.0,"{'temp': 45.16, 'pressure': 1022, 'humidity': 52, 'temp_min': 44.6, 'temp_max': 46.4}",,Waynesville,,"{'type': 1, 'id': 1641, 'message': 0.0031, 'country': 'US', 'sunrise': 1521634155, 'sunset': 1521678153}",16093.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 6.93, 'deg': 330}"
240,stations,{'all': 0},200,"{'lon': 119.61, 'lat': 51.31}",1521672842.0,2019323.0,"{'temp': 23.64, 'pressure': 929.68, 'humidity': 55, 'temp_min': 23.64, 'temp_max': 23.64, 'sea_level': 1026.31, 'grnd_level': 929.68}",,Nerchinskiy Zavod,,"{'message': 0.0035, 'country': 'RU', 'sunrise': 1521583255, 'sunset': 1521627429}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 5.08, 'deg': 293.502}"
241,stations,{'all': 75},200,"{'lon': -52.33, 'lat': 4.94}",1521671400.0,3382160.0,"{'temp': 80.6, 'pressure': 1011, 'humidity': 74, 'temp_min': 80.6, 'temp_max': 80.6}",,Cayenne,,"{'type': 1, 'id': 4338, 'message': 0.0032, 'country': 'GF', 'sunrise': 1521624759, 'sunset': 1521668383}",10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 12.75, 'deg': 60}"
242,stations,{'all': 92},200,"{'lon': 62.49, 'lat': 52.55}",1521672843.0,1521315.0,"{'temp': 20.76, 'pressure': 991.36, 'humidity': 87, 'temp_min': 20.76, 'temp_max': 20.76, 'sea_level': 1018.16, 'grnd_level': 991.36}",,Lisakovsk,,"{'message': 0.0041, 'country': 'KZ', 'sunrise': 1521596926, 'sunset': 1521641173}",,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]","{'speed': 3.62, 'deg': 97.5023}"
243,stations,{'all': 24},200,"{'lon': -114.04, 'lat': 27.97}",1521672843.0,4021858.0,"{'temp': 78.49, 'pressure': 1014.14, 'humidity': 32, 'temp_min': 78.49, 'temp_max': 78.49, 'sea_level': 1025.34, 'grnd_level': 1014.14}",,Guerrero Negro,,"{'message': 0.0032, 'country': 'MX', 'sunrise': 1521639461, 'sunset': 1521683316}",,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]","{'speed': 11.45, 'deg': 309.502}"
244,stations,{'all': 75},200,"{'lon': -64.62, 'lat': 18.42}",1521669600.0,3577430.0,"{'temp': 79.59, 'pressure': 1016, 'humidity': 69, 'temp_min': 78.8, 'temp_max': 80.6}",,Road Town,,"{'type': 1, 'id': 4141, 'message': 0.0032, 'country': 'VG', 'sunrise': 1521627657, 'sunset': 1521671394}",16091391.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 11.41, 'deg': 140}"
245,stations,{'all': 8},200,"{'lon': 81.14, 'lat': 16.18}",1521672843.0,1264637.0,"{'temp': 76.11, 'pressure': 1020.95, 'humidity': 93, 'temp_min': 76.11, 'temp_max': 76.11, 'sea_level': 1021.73, 'grnd_level': 1020.95}",,Machilipatnam,,"{'message': 0.0034, 'country': 'IN', 'sunrise': 1521592703, 'sunset': 1521636396}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '02n'}]","{'speed': 4.52, 'deg': 189.502}"
246,stations,{'all': 8},200,"{'lon': 0.42, 'lat': 36.1}",1521672844.0,2487130.0,"{'temp': 40.74, 'pressure': 1014.06, 'humidity': 99, 'temp_min': 40.74, 'temp_max': 40.74, 'sea_level': 1037.17, 'grnd_level': 1014.06}",,Sidi Ali,{'3h': 0.54},"{'message': 0.0036, 'country': 'DZ', 'sunrise': 1521611963, 'sunset': 1521655895}",,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]","{'speed': 3.18, 'deg': 11.0023}"
247,stations,{'all': 20},200,"{'lon': -78.7, 'lat': 26.54}",1521669600.0,3572375.0,"{'temp': 75.2, 'pressure': 1014, 'humidity': 60, 'temp_min': 75.2, 'temp_max': 75.2}",,Freeport,,"{'type': 1, 'id': 4077, 'message': 0.0037, 'country': 'BS', 'sunrise': 1521630994, 'sunset': 1521674822}",10000.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]","{'speed': 14.99, 'deg': 300}"
248,stations,{'all': 75},200,"{'lon': -126.83, 'lat': 65.28}",1521669600.0,6089245.0,"{'temp': 10.4, 'pressure': 1037, 'humidity': 72, 'temp_min': 10.4, 'temp_max': 10.4}",,Norman Wells,,"{'type': 1, 'id': 3547, 'message': 0.0037, 'country': 'CA', 'sunrise': 1521641985, 'sunset': 1521687012}",16093.0,"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13d'}]","{'speed': 11.41, 'deg': 290}"
249,stations,{'all': 20},200,"{'lon': -97.05, 'lat': 28.02}",1521672660.0,4723422.0,"{'temp': 73.42, 'pressure': 1020, 'humidity': 49, 'temp_min': 71.6, 'temp_max': 75.2}",,Rockport,,"{'type': 1, 'id': 2586, 'message': 0.0044, 'country': 'US', 'sunrise': 1521635386, 'sunset': 1521679237}",16093.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]","{'speed': 20.8, 'deg': 120, 'gust': 11.3}"
250,stations,{'all': 75},200,"{'lon': -121.66, 'lat': 36.67}",1521671700.0,5391295.0,"{'temp': 68.85, 'pressure': 1011, 'humidity': 68, 'temp_min': 64.4, 'temp_max': 71.6}",,Salinas,,"{'type': 1, 'id': 399, 'message': 0.0041, 'country': 'US', 'sunrise': 1521641228, 'sunset': 1521685217}",16093.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 8.1, 'deg': 173.002}"
251,stations,{'all': 0},200,"{'lon': -100.51, 'lat': 26.53}",1521672846.0,4016485.0,"{'temp': 76.65, 'pressure': 940.05, 'humidity': 37, 'temp_min': 76.65, 'temp_max': 76.65, 'sea_level': 1028.3, 'grnd_level': 940.05}",,Bustamante,,"{'message': 0.0226, 'country': 'MX', 'sunrise': 1521636225, 'sunset': 1521680058}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 12.57, 'deg': 111.502}"
252,stations,{'all': 0},200,"{'lon': 155.63, 'lat': -6.22}",1521672704.0,2094027.0,"{'temp': 84.21, 'pressure': 997.93, 'humidity': 92, 'temp_min': 84.21, 'temp_max': 84.21, 'sea_level': 1017.43, 'grnd_level': 997.93}",,Kieta,,"{'message': 0.0034, 'country': 'PG', 'sunrise': 1521574883, 'sunset': 1521618448}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 4.97, 'deg': 358.002}"
253,stations,{'all': 75},200,"{'lon': -121.92, 'lat': 36.62}",1521671700.0,5380437.0,"{'temp': 68.85, 'pressure': 1011, 'humidity': 68, 'temp_min': 64.4, 'temp_max': 71.6}",,Pacific Grove,,"{'type': 1, 'id': 399, 'message': 0.0039, 'country': 'US', 'sunrise': 1521641291, 'sunset': 1521685279}",16093.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 8.1, 'deg': 173.002}"
254,stations,{'all': 0},200,"{'lon': 32.42, 'lat': 34.81}",1521671400.0,146639.0,"{'temp': 54.68, 'pressure': 1018, 'humidity': 66, 'temp_min': 50, 'temp_max': 57.2}",,Emba,,"{'type': 1, 'id': 5450, 'message': 0.0031, 'country': 'CY', 'sunrise': 1521604299, 'sunset': 1521648200}",10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 8.05, 'deg': 20}"
255,stations,{'all': 0},200,"{'lon': 85.18, 'lat': 45.63}",1521672847.0,1529626.0,"{'temp': 39.25, 'pressure': 985.36, 'humidity': 87, 'temp_min': 39.25, 'temp_max': 39.25, 'sea_level': 1030.89, 'grnd_level': 985.36}",,Baijiantan,,"{'message': 0.0055, 'country': 'CN', 'sunrise': 1521591566, 'sunset': 1521635629}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 3.62, 'deg': 328.502}"
256,stations,{'all': 1},200,"{'lon': -98.2, 'lat': 32.22}",1521671700.0,4734350.0,"{'temp': 73.4, 'pressure': 1021, 'humidity': 18, 'temp_min': 73.4, 'temp_max': 73.4}",,Stephenville,,"{'type': 1, 'id': 2725, 'message': 0.0047, 'country': 'US', 'sunrise': 1521635636, 'sunset': 1521679545}",16093.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 14.99, 'deg': 140, 'gust': 8.7}"
257,stations,{'all': 40},200,"{'lon': 148.25, 'lat': -20.01}",1521669600.0,2174444.0,"{'temp': 77, 'pressure': 1009, 'humidity': 73, 'temp_min': 77, 'temp_max': 77}",,Bowen,,"{'type': 1, 'id': 8174, 'message': 0.0041, 'country': 'AU', 'sunrise': 1521576670, 'sunset': 1521620192}",10000.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]","{'speed': 11.41, 'deg': 160}"
258,stations,{'all': 44},200,"{'lon': -49.67, 'lat': 61.99}",1521672848.0,3421193.0,"{'temp': 28.86, 'pressure': 1013.49, 'humidity': 99, 'temp_min': 28.86, 'temp_max': 28.86, 'sea_level': 1016.3, 'grnd_level': 1013.49}",,Paamiut,,"{'message': 0.0044, 'country': 'GL', 'sunrise': 1521623613, 'sunset': 1521668340}",,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]","{'speed': 26.8, 'deg': 327.002}"
259,stations,{'all': 8},200,"{'lon': 118.58, 'lat': -20.31}",1521671400.0,2063042.0,"{'temp': 78.8, 'pressure': 1007, 'humidity': 94, 'temp_min': 78.8, 'temp_max': 78.8}",,Port Hedland,,"{'type': 1, 'id': 8219, 'message': 0.0044, 'country': 'AU', 'sunrise': 1521583792, 'sunset': 1521627307}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '02n'}]","{'speed': 6.93, 'deg': 250}"
260,stations,{'all': 0},200,"{'lon': -66.86, 'lat': -29.41}",1521672849.0,3848950.0,"{'temp': 71.25, 'pressure': 963.88, 'humidity': 48, 'temp_min': 71.25, 'temp_max': 71.25, 'sea_level': 1019.91, 'grnd_level': 963.88}",,La Rioja,,"{'message': 0.0094, 'country': 'AR', 'sunrise': 1521628322, 'sunset': 1521671761}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 6.76, 'deg': 73.5023}"
261,stations,{'all': 88},200,"{'lon': 97.53, 'lat': 50.6}",1521672849.0,1501377.0,"{'temp': 21.75, 'pressure': 808.33, 'humidity': 84, 'temp_min': 21.75, 'temp_max': 21.75, 'sea_level': 1032.55, 'grnd_level': 808.33}",,Kungurtug,,"{'message': 0.0033, 'country': 'RU', 'sunrise': 1521588554, 'sunset': 1521632724}",,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]","{'speed': 3.4, 'deg': 301.002}"
